Date,Unnamed: 0,Close_SPY,High_SPY,Low_SPY,Open_SPY,Volume_SPY,pct_change,trend,market_label
7/15/1999,1630,89.42267609,89.63070491,88.95708777,89.2542718,3348600,0.006355054,86.71188431,Bear
7/16/1999,1631,89.90802002,90.12595484,89.2344033,89.5513994,2281500,0.005427526,86.95454216,Bear
7/19/1999,1632,89.31365204,90.18539132,89.11552947,90.14576681,4287000,-0.006610845,87.16256943,Bear
7/20/1999,1633,87.48104095,89.01649123,87.19376316,88.83818087,7060100,-0.020518824,87.26905975,Bear
7/21/1999,1634,87.3819809,88.06550393,87.05507858,87.55038512,4793700,-0.00113236,87.40031624,Bear
7/22/1999,1635,86.23288727,87.49096615,85.88617262,87.13434537,7804100,-0.013150236,87.49491806,Bear
7/23/1999,1636,86.06445313,86.85694349,85.66820794,86.63900864,4603000,-0.001953247,87.61280022,Bear
7/26/1999,1637,85.43049622,86.30223597,85.35124715,85.50974528,4333400,-0.007366071,87.70938721,Bear
7/27/1999,1638,86.14372253,86.98574374,85.82672632,86.22297159,5908500,0.008348615,87.79061813,Bear
7/28/1999,1639,86.42108917,87.05508157,85.96540713,86.38146465,3955500,0.003219813,87.84608994,Bear
7/29/1999,1640,85.21255493,85.74748611,84.51912563,85.54936345,7760600,-0.013984251,87.76386948,Bear
7/30/1999,1641,84.16251373,85.80693196,84.04364013,85.47012341,5994300,-0.012322611,87.59645653,Bear
8/2/1999,1642,84.36065674,85.43051946,84.00403583,84.16253401,6065500,0.00235429,87.39536362,Bear
8/3/1999,1643,83.96437836,84.85593027,83.29076135,84.77668122,5445400,-0.004697431,87.17544746,Bear
8/4/1999,1644,82.81528473,84.87576071,82.69641111,84.14270676,6497900,-0.01368549,86.89213257,Bear
8/5/1999,1645,83.56813812,83.64738719,81.68597285,82.97377014,10322000,0.009090754,86.64299393,Bear
8/6/1999,1646,82.6567688,83.68700657,82.10202538,83.19169995,7537700,-0.010905703,86.32203445,Bear
8/9/1999,1647,82.47845459,83.55822297,82.26051969,82.79545081,5565900,-0.002157285,86.01197243,Bear
8/10/1999,1648,81.5670929,82.51808159,80.51704288,82.33977121,9793300,-0.011049694,85.672192,Bear
8/11/1999,1649,82.55770874,82.75583139,81.54728322,82.22090023,8003400,0.012144798,85.3571785,Bear
8/12/1999,1650,82.50814056,83.56809627,82.35954864,82.85485505,7036800,-0.000600406,85.01145172,Bear
8/13/1999,1651,84.42005157,84.47948836,83.1322545,83.4492507,5857700,0.023172392,84.7370533,Bear
8/16/1999,1652,84.79649353,84.93517938,83.84550482,84.40024823,3927000,0.004459153,84.51119537,Bear
8/17/1999,1653,85.35123444,85.48992029,84.40024575,85.23236085,4808000,0.006542026,84.40470505,Bear
8/18/1999,1654,84.73704529,85.19272732,84.47948588,85.08375988,4355500,-0.00719602,84.27245827,Bear
8/19/1999,1655,84.04360962,84.46957322,83.48886632,83.92473606,6448100,-0.008183383,84.16299438,Bear
8/20/1999,1656,84.89557648,85.03426237,84.12289795,84.36064519,3663700,0.0101372,84.10455055,Bear
8/23/1999,1657,86.52014923,86.56967989,85.37103802,85.47009933,5637800,0.01913613,84.1590332,Bear
8/24/1999,1658,86.83717346,87.47116606,85.82674776,86.26261767,9279500,0.003664166,84.19370575,Bear
8/25/1999,1659,87.7286911,87.98625049,86.32202058,86.97582519,6005300,0.010266544,84.25908585,Bear
8/26/1999,1660,86.67865753,87.75842595,86.53997168,87.66927076,4322300,-0.011969101,84.33239098,Bear
8/27/1999,1661,85.62862396,86.89660914,85.62862396,86.77773553,6247400,-0.012114096,84.40569649,Bear
8/30/1999,1662,84.04360962,85.90596212,83.68698893,85.80690082,4652000,-0.018510333,84.38984413,Bear
8/31/1999,1663,83.72660828,84.79647028,82.97374242,84.28135154,11453700,-0.003771867,84.37795563,Bear
9/1/1999,1664,84.7568512,84.78656959,83.88511173,84.28135694,6863900,0.012304845,84.47503395,Bear
9/2/1999,1665,83.7563324,84.11295309,82.83506227,83.76623853,10896300,-0.011804577,84.48444366,Bear
9/3/1999,1666,86.20316315,86.53997164,85.3908603,85.50973389,9160800,0.029213681,84.66176338,Bear
9/7/1999,1667,85.88614655,86.61920016,85.72764847,86.26257948,4560800,-0.003677552,84.83214798,Bear
9/8/1999,1668,85.4701004,86.2625909,84.97479384,85.48991267,6159600,-0.004844159,85.02729836,Bear
9/9/1999,1669,85.43049622,85.74749249,84.75687913,85.43049622,6177800,-0.000463369,85.17093773,Bear
9/10/1999,1670,86.14372253,86.45081262,85.54935462,86.3814697,2934500,0.008348615,85.35271683,Bear
9/13/1999,1671,85.55927277,85.88617516,85.2719949,85.66824023,2320500,-0.006784589,85.40967789,Bear
9/14/1999,1672,84.99463654,85.31163285,84.5587666,84.99463654,3736000,-0.006599358,85.41958504,Bear
9/15/1999,1673,83.64739227,85.8663662,83.60776774,85.8663662,6984500,-0.015850933,85.33439293,Bear
9/16/1999,1674,83.97428894,84.20213,82.61714873,84.00400734,15377600,0.003908032,85.29625511,Bear
9/17/1999,1675,85.03534698,85.15455542,84.02207533,84.3200964,8542300,0.012635511,85.34584198,Bear
9/20/1999,1676,84.91613007,85.19428304,84.61810902,85.1545469,2803900,-0.001401969,85.34686966,Bear
9/21/1999,1677,83.12797546,84.22071893,82.75048227,84.08164249,9335200,-0.021057891,85.17726097,Bear
9/22/1999,1678,83.03858948,83.82337816,82.49221761,83.44588487,13009100,-0.001075282,84.98733177,Bear
9/23/1999,1679,81.30010986,83.80348568,81.14116537,83.80348568,12204100,-0.020935804,84.66590271,Bear
9/24/1999,1680,81.22065735,81.61801869,80.30672627,81.22065735,13792900,-0.000977274,84.3930027,Bear
9/27/1999,1681,81.75705719,82.49217532,81.55837661,81.85639748,6970300,0.006604229,84.19942436,Bear
9/28/1999,1682,81.59815979,81.89618083,79.82990164,81.33987489,11063400,-0.001943531,84.07715187,Bear
9/29/1999,1683,80.62462616,82.09486331,80.58489002,81.65776578,7580300,-0.011930828,83.92205276,Bear
9/30/1999,1684,81.85643768,82.29353517,80.72395784,81.02197885,7498900,0.015278353,83.77703209,Bear
10/1/1999,1685,81.67763519,81.7372394,80.50541907,81.33987801,11127100,-0.002184342,83.67309723,Bear
10/4/1999,1686,83.12797546,83.20744772,81.85641943,82.13457232,6341600,0.017756884,83.51933784,Bear
10/5/1999,1687,83.04851532,83.90284215,81.81669524,83.10811952,11976000,-0.000955877,83.37745628,Bear
10/6/1999,1688,84.32007599,84.43928439,83.08825584,83.12799197,10308200,0.015311058,83.31995506,Bear
10/7/1999,1689,83.8432312,84.55848151,83.60481443,84.46907523,6535600,-0.005655175,83.24059181,Bear
10/8/1999,1690,85.11480713,85.11480713,83.43595531,83.76377844,9674300,0.015166113,83.18914604,Bear
10/11/1999,1691,84.97569275,85.27371365,84.75714409,84.93595663,4282000,-0.001634432,83.15996704,Bear
10/12/1999,1692,83.66442871,84.75717238,83.40614384,84.63796398,8686100,-0.015431049,83.09345665,Bear
10/13/1999,1693,81.49880981,83.48561649,81.49880981,83.08825515,10469300,-0.025884584,82.98602753,Bear
10/14/1999,1694,81.47891998,82.13456601,80.58485722,81.68753463,10562200,-0.000244051,82.86125908,Bear
10/15/1999,1695,79.39278412,80.58486796,79.15436735,80.10803443,14238700,-0.025603381,82.57913094,Bear
10/18/1999,1696,79.96896362,80.06830395,78.47885871,79.43252585,9758800,0.007257328,82.33177261,Bear
10/19/1999,1697,80.7437973,81.53851972,80.06828325,80.86300566,14392900,0.00968918,82.21256371,Bear
10/20/1999,1698,81.53851318,82.31336748,80.82326307,81.22062424,9759400,0.009842439,82.13755989,Bear
10/21/1999,1699,82.01537323,82.01537323,80.50540027,80.88289351,9105400,0.00584828,82.17332306,Bear
10/22/1999,1700,82.71072388,83.42597395,82.3729669,82.49217524,8309600,0.008478296,82.24782639,Bear
10/25/1999,1701,82.29351044,82.94915646,81.85641309,82.21403819,8114300,-0.005044248,82.27464905,Bear
10/26/1999,1702,81.26042175,83.08828454,81.26042175,82.77039536,6256300,-0.012553708,82.25776215,Bear
10/27/1999,1703,82.73062134,82.84982973,81.53853746,81.61800972,5433300,0.018092443,82.3630619,Bear
10/28/1999,1704,85.55189514,85.74064178,84.04192207,84.20086661,10509700,0.034101929,82.54783478,Bear
10/29/1999,1705,87.10158539,87.53868276,86.28699483,86.36646708,10988600,0.018114038,82.81903229,Bear
11/1/1999,1706,86.1876297,87.10156031,86.1876297,86.7836714,4006500,-0.010492986,82.972015,Bear
11/2/1999,1707,85.57171631,87.26050105,85.57171631,86.44591076,6516900,-0.007146192,83.09817505,Bear
11/3/1999,1708,86.14791107,86.70421677,85.90949434,86.46580004,7222300,0.006733472,83.1895668,Bear
11/4/1999,1709,86.80357361,87.33007732,86.31680603,86.94265006,7907500,0.007610893,83.33758392,Bear
11/5/1999,1710,87.65791321,88.44270187,86.96253085,88.13474682,7431500,0.009842217,83.46473923,Bear
11/8/1999,1711,87.73738098,87.97579778,86.94265833,87.10160286,4649200,0.000906567,83.60282364,Bear
11/9/1999,1712,86.91283417,88.17445606,86.64461534,88.05524769,4533700,-0.009397896,83.76524391,Bear
11/10/1999,1713,87.55857849,87.98574197,86.51550489,86.62477927,6405600,0.007429793,84.06823235,Bear
11/11/1999,1714,88.0552597,88.0552597,87.39961359,87.85657906,4794100,0.005672559,84.39704933,Bear
11/12/1999,1715,88.8499527,88.99896313,87.18103588,88.53206378,11802900,0.009024935,84.86990776,Bear
11/15/1999,1716,89.05860138,89.16787574,88.63143798,88.90959089,2187500,0.002348326,85.32438965,Bear
11/16/1999,1717,89.80365753,90.91626922,89.0685391,89.36656008,7544800,0.008365909,85.77738266,Bear
11/17/1999,1718,90.04206848,90.87652719,89.84338784,90.43942977,9459000,0.002654802,86.20256042,Bear
11/18/1999,1719,90.67784882,90.9162656,90.04207073,90.55864043,4491000,0.007060925,86.6356842,Bear
11/19/1999,1720,90.5983429,90.89636376,90.28045397,90.53873872,4832100,-0.000876795,87.03006516,Bear
11/22/1999,1721,90.57846069,90.91621762,89.962551,90.55859264,4155400,-0.000219454,87.44431267,Bear
11/23/1999,1722,89.78374481,90.81688372,89.2473073,90.81688372,5918000,-0.008773784,87.87047882,Bear
11/24/1999,1723,90.26061249,90.55863344,89.00892449,89.48575801,4459700,0.005311292,88.24697838,Bear
11/26/1999,1724,89.92285156,90.83678244,89.80364319,90.57849763,1693900,-0.003742063,88.4655262,Bear
11/29/1999,1725,89.60495758,90.23080152,89.2870686,89.56522146,7348600,-0.003535186,88.59069481,Bear
11/30/1999,1726,88.55196381,90.47916607,88.37315122,89.48576284,7682000,-0.011751512,88.70891151,Bear
12/1/1999,1727,89.26720428,89.32680847,88.37314148,88.5718221,6980200,0.008077071,88.89368591,Bear
12/2/1999,1728,89.80365753,89.8831298,89.24735169,89.40629622,6698300,0.006009522,89.07647324,Bear
12/3/1999,1729,91.45269775,92.40636482,90.93612809,90.93612809,10045400,0.018362729,89.30892944,Bear
12/6/1999,1730,90.77718353,91.37322545,90.43942645,91.25401706,3138900,-0.007386488,89.46489296,Bear
12/7/1999,1731,90.04206848,91.11494397,89.88312397,91.0950759,10714200,-0.008098016,89.58012733,Bear
12/8/1999,1732,89.46591187,90.32023881,89.32683539,89.86327323,4611400,-0.006398749,89.70778122,Bear
12/9/1999,1733,89.90299225,90.41956193,88.61156805,90.16127709,6474700,0.00488544,89.82500191,Bear
12/10/1999,1734,90.20102692,90.79706894,89.56524875,90.4593118,5127300,0.00331507,89.93229027,Bear
12/13/1999,1735,90.35991669,90.73740974,89.82347919,89.92281946,4210800,0.001761507,90.00778847,Bear
12/14/1999,1736,89.48577118,90.58844887,89.40629891,90.04207704,5739000,-0.009674041,90.02914696,Bear
12/15/1999,1737,89.96259308,90.40962452,89.02879408,89.24734278,6879100,0.005328466,90.03709373,Bear
12/16/1999,1738,90.35991669,90.69767363,89.74400696,90.3996528,5854900,0.004416542,90.05298615,Bear
12/17/1999,1739,90.94025421,91.33859085,90.54191757,91.13942253,4775400,0.006422511,90.06610641,Bear
12/20/1999,1740,90.28300476,91.25892959,89.92450176,90.86059292,4608700,-0.007227266,90.05033951,Bear
12/21/1999,1741,91.65727234,91.81660701,90.08384241,90.24317709,7981300,0.015221775,90.10428009,Bear
12/22/1999,1742,91.89627075,91.89627075,91.11951424,91.53776775,5377500,0.002607523,90.20990639,Bear
12/23/1999,1743,93.36014557,93.36014557,92.41409609,92.42405451,5721700,0.015929643,90.36488304,Bear
12/27/1999,1744,93.23067474,93.549344,92.45391843,93.37009254,2691000,-0.001386789,90.5302742,Bear
12/28/1999,1745,93.17090607,93.37007431,92.72277751,92.97173782,4084500,-0.000641084,90.70857162,Bear
12/29/1999,1746,93.56925964,93.56925964,92.61325188,93.25059039,3001000,0.004275515,90.95943642,Bear
12/30/1999,1747,93.45972443,94.04727091,93.17093039,93.76843529,3641300,-0.001170633,91.16906242,Bear
12/31/1999,1748,93.60907745,94.00741395,93.21074095,93.58916063,3172700,0.001598047,91.35933342,Bear
1/3/2000,1749,92.69291687,94.48543138,91.69707548,94.48543138,8164300,-0.009787091,91.42134438,Bear
1/4/2000,1750,89.06803894,91.81656071,88.99833005,91.4779747,8089800,-0.03910631,91.33588715,Bear
1/5/2000,1751,89.2273941,90.20331873,87.47471315,89.18756045,12177900,0.00178914,91.29515343,Bear
1/6/2000,1752,87.79335022,90.18336883,87.79335022,88.98835952,6227200,-0.016071789,91.21152534,Bear
1/7/2000,1753,92.89214325,92.89214325,89.26727831,89.42661303,8066500,0.058077212,91.36098289,Bull
1/10/2000,1754,93.21076965,93.62902311,92.43401324,93.21076965,5741700,0.003430068,91.51147003,Bear
1/11/2000,1755,92.09542847,93.11118687,91.45808986,92.93193539,7503700,-0.011965797,91.59824562,Bear
1/12/2000,1756,91.17921448,92.15513879,91.05971354,92.15513879,6907700,-0.009948528,91.68291779,Bear
1/13/2000,1757,92.41410828,92.89211228,91.31868242,92.0755221,5158300,0.013543589,91.80549355,Bear
1/14/2000,1758,93.66884613,93.98751539,93.03150761,93.39001053,7437300,0.013577341,91.97094002,Bear
1/18/2000,1759,92.9319458,93.44978348,92.53360913,92.6331933,6488500,-0.00786708,92.0705246,Bear
1/19/2000,1760,93.68877411,93.68877411,92.41409691,92.61326522,6157900,0.008143898,92.24081306,Bear
1/20/2000,1761,92.25474548,93.66884024,91.65724066,93.66884024,5800100,-0.015306302,92.27068672,Bear
1/21/2000,1762,92.05557251,92.73274461,91.81657059,92.73274461,6244800,-0.002158946,92.27865181,Bear
1/24/2000,1763,89.44649506,92.95185759,88.84899008,92.83235659,7896900,-0.028342417,92.08296928,Bear
1/25/2000,1764,90.46224213,90.46224213,88.5900601,89.55602636,9942500,0.011355918,91.94454765,Bear
1/26/2000,1765,89.74525452,90.21330012,89.28716733,89.86475552,5158100,-0.007925822,91.77326508,Bear
1/27/2000,1766,89.38673401,90.64149431,88.03238955,90.40249235,10922700,-0.003994869,91.56413879,Bear
1/28/2000,1767,86.59833527,89.2671892,86.37925024,88.8688528,11916200,-0.031194772,91.22106934,Bear
1/31/2000,1768,88.94857025,89.01827916,86.04071283,86.55855045,10768700,0.027139494,90.98804398,Bear
2/1/2000,1769,89.82491302,90.302917,88.29131695,89.0680734,8419900,0.009852241,90.84464378,Bear
2/2/2000,1770,89.90457153,90.66141108,89.46640127,90.04398934,6205900,0.00088682,90.88647041,Bear
2/3/2000,1771,91.25891876,91.29875242,89.22740202,89.78507328,7997500,0.015064275,90.98804665,Bear
2/4/2000,1772,90.88048553,91.77674279,90.58173312,91.25890526,4925400,-0.004146808,91.14240341,Bear
2/7/2000,1773,90.74111176,91.00003064,90.14360663,90.86061278,5845800,-0.001533594,91.03485184,Bear
2/8/2000,1774,91.97594452,92.1352792,91.53777415,91.75685933,4936400,0.013608305,90.97311058,Bear
2/9/2000,1775,90.04399872,92.07551561,90.0340403,92.07551561,8511500,-0.021004903,90.87053909,Bear
2/10/2000,1776,90.22320557,90.86054388,89.78503547,90.26303921,6690600,0.001990214,90.82273865,Bear
2/11/2000,1777,88.39090729,90.46225798,87.97265378,90.40250748,9849800,-0.020308503,90.6215786,Bear
2/14/2000,1778,88.90870667,89.08795809,88.15186732,89.08795809,8528800,0.005858062,90.38357162,Bear
2/15/2000,1779,89.91451263,90.00413835,87.82324587,88.74937829,11078300,0.011312795,90.23269997,Bear
2/16/2000,1780,88.59007263,89.82491627,88.46061322,89.46641328,8845400,-0.014729991,89.97776489,Bear
2/17/2000,1781,88.13198853,89.50625004,88.09215486,89.50625004,7584200,-0.005170829,89.77162704,Bear
2/18/2000,1782,86.23989868,88.51041795,85.8017283,88.51041795,9409200,-0.021468821,89.48084335,Bear
2/22/2000,1783,86.02082062,86.89716146,85.1046461,86.16023848,16415400,-0.002540333,89.30955963,Bear
2/23/2000,1784,87.03652191,87.61410981,85.72201151,86.43901718,12119000,0.011807622,89.13827362,Bear
2/24/2000,1785,85.28386688,87.33530039,84.82577979,87.11621526,17375000,-0.020137007,88.91520424,Bear
2/25/2000,1786,84.97516632,87.13614266,84.84570691,86.16021786,10559900,-0.003619683,88.69462585,Bear
2/28/2000,1787,86.75772858,87.11623159,84.58679368,85.00504719,13397800,0.020977449,88.70259552,Bear
2/29/2000,1788,87.59418488,87.59418488,86.51867647,86.71784469,8242500,0.009641289,88.63487625,Bear
3/1/2000,1789,88.23154449,88.59004738,87.45478823,87.71370699,6868000,0.007276278,88.55520782,Bear
3/2/2000,1790,88.29132843,88.66974829,87.53448871,88.3909126,7600200,0.00067758,88.47454567,Bear
3/3/2000,1791,89.9444046,90.32282437,89.04814725,89.50623434,12770300,0.018722973,88.40881996,Bear
3/6/2000,1792,89.06803894,90.08379699,88.43070056,89.74521097,11967100,-0.009743415,88.31819763,Bear
3/7/2000,1793,87.34523773,89.32696186,86.18010345,89.22737773,20062000,-0.01934253,88.14840393,Bear
3/8/2000,1794,87.23574066,87.85316257,86.06064735,86.9768218,11808500,-0.001253612,87.91139374,Bear
3/9/2000,1795,89.78505707,89.78505707,86.75769933,87.47470511,5500900,0.029223302,87.89844666,Bear
3/10/2000,1796,89.30706787,90.5020777,88.92864809,89.34690153,7924600,-0.005323705,87.85263977,Bear
3/13/2000,1797,88.33116913,89.52617931,86.47890335,87.11624211,10540500,-0.010927453,87.84965286,Bear
3/14/2000,1798,87.07637787,89.28714593,86.77762543,88.76930836,8263900,-0.014205532,87.75803642,Bear
3/15/2000,1799,89.10790253,89.50623915,86.71788279,87.2357204,10300800,0.023330376,87.71770592,Bear
3/16/2000,1800,93.2705307,93.58920003,89.78508486,90.26308886,25601400,0.046714467,87.95172882,Bear
3/17/2000,1801,93.88694763,94.56584092,92.92851005,93.16811945,10272900,0.006608914,88.23947678,Bear
3/20/2000,1802,93.40772247,94.14651805,92.50918731,93.84700633,12502300,-0.005104279,88.59786797,Bear
3/21/2000,1803,95.32463837,95.68405259,92.32951986,92.98844593,13612600,0.020522028,89.06305885,Bear
3/22/2000,1804,95.90369415,96.38291311,95.0051586,95.56424739,8260000,0.006074566,89.50641747,Bear
3/23/2000,1805,97.54096985,98.06012342,95.30461599,95.30461599,11654500,0.017072082,90.11927261,Bear
3/24/2000,1806,98.12000275,99.51772358,96.94192376,97.68071906,11462900,0.005936304,90.77651443,Bear
3/27/2000,1807,97.08177185,98.25985176,97.00190203,98.00027483,8798600,-0.010581236,91.2927166,Bear
3/28/2000,1808,96.52267456,97.75067301,96.22316274,96.64247929,6334400,-0.005759035,91.73914108,Bear
3/29/2000,1809,96.62242126,97.43110241,95.62404948,96.84206306,6747500,0.001033402,92.15868492,Bear
3/30/2000,1810,95.00514221,97.07177362,94.00676955,95.94361251,9491900,-0.016738134,92.49437561,Bear
3/31/2000,1811,96.08338928,97.32137144,94.84540713,95.60417038,9249100,0.011349355,92.80132484,Bear
4/3/2000,1812,96.64245605,96.64245605,95.00512519,95.92362787,8508200,0.005818558,93.1800457,Bear
4/4/2000,1813,95.92360687,97.76061183,90.34270593,96.96191402,19585500,-0.007438234,93.60896416,Bear
4/5/2000,1814,95.32463837,96.36294612,94.32626553,94.48600518,8387200,-0.006244224,94.01340904,Bear
4/6/2000,1815,96.15325165,96.92199844,95.20479781,96.00349578,6378500,0.008692541,94.33181877,Bear
4/7/2000,1816,96.76226044,97.20154433,96.16323695,96.84213024,6023600,0.006333731,94.7045784,Bear
4/10/2000,1817,96.38285828,97.83049806,96.04341171,96.96191419,9624200,-0.003920972,95.10716286,Bear
4/11/2000,1818,96.10334778,96.88207842,94.80546338,95.8437709,9006400,-0.002900002,95.55851135,Bear
4/12/2000,1819,93.46762848,96.58255051,93.38775868,96.08336429,10779200,-0.027425884,95.77649765,Bear
4/13/2000,1820,92.1697464,94.66567757,91.87023466,94.22639369,12225800,-0.013885899,95.72145844,Bear
4/14/2000,1821,86.89835358,91.25125824,85.30095737,91.13145352,29604000,-0.057192224,95.37202873,Bear
4/17/2000,1822,89.93338776,89.93338776,86.05970276,86.37918193,23918200,0.034926256,95.198312,Bear
4/18/2000,1823,92.30953217,92.30953217,89.31441431,89.81360062,11069200,0.02642116,95.04755669,Bear
4/19/2000,1824,91.45094299,92.7288601,91.07156135,92.329511,6553700,-0.009301197,94.82491913,Bear
4/20/2000,1825,91.89019012,91.97005991,90.97168757,91.73045055,8537600,0.00480309,94.54238014,Bear
4/24/2000,1826,90.89183044,91.57072373,89.77365327,90.41261165,12893100,-0.010864704,94.18097153,Bear
4/25/2000,1827,94.66567993,94.66567993,92.28955339,92.40935809,14102000,0.041520228,94.06016693,Bear
4/26/2000,1828,93.597435,95.04507533,93.28793948,94.54588901,7711100,-0.011284395,93.91390495,Bear
4/27/2000,1829,93.28792572,94.14652606,91.37105053,91.37105053,15595300,-0.003306814,93.74718018,Bear
4/28/2000,1830,92.70890045,94.47602035,92.688933,93.9269153,8743400,-0.006206862,93.63236809,Bear
5/1/2000,1831,93.96681213,94.87533104,93.18808165,93.64733296,7328300,0.013568403,93.52653923,Bear
5/2/2000,1832,92.08986664,94.00674157,92.08986664,92.96843432,9411900,-0.019974558,93.29890976,Bear
5/3/2000,1833,89.93338776,92.01000239,89.31439685,92.01000239,12630700,-0.023417114,92.9993988,Bear
5/4/2000,1834,90.61225891,90.96168917,89.93336583,90.73206357,5963600,0.0075486,92.76377983,Bear
5/5/2000,1835,91.71051025,92.01002204,90.05321168,90.13308149,7862400,0.01212034,92.54164276,Bear
5/8/2000,1836,91.02158356,91.61062309,90.63221844,91.21127425,5064100,-0.007511971,92.25460892,Bear
5/9/2000,1837,90.29277802,91.63059671,89.62386867,91.41095483,5620300,-0.008006953,91.9501049,Bear
5/10/2000,1838,88.2561264,90.0731643,88.01651701,89.77365256,10293900,-0.022556085,91.55774384,Bear
5/11/2000,1839,90.27282715,90.41259928,88.89507332,89.53403162,7091100,0.022850547,91.39800377,Bear
5/12/2000,1840,91.25120544,91.67052171,90.49244269,90.61224733,5960800,0.010838015,91.35207672,Bear
5/15/2000,1841,92.8286972,93.03835548,90.73211445,91.21133337,4441300,0.017287353,91.6485939,Bear
5/16/2000,1842,93.72724152,94.38616759,92.84867342,93.64737169,8192200,0.009679596,91.83828659,Bear
5/17/2000,1843,92.7488327,93.40775875,92.30954867,93.08827945,5907200,-0.010438895,91.86025162,Bear
5/18/2000,1844,91.61068726,93.4876281,91.61068726,93.04834407,4325600,-0.012271264,91.86823883,Bear
5/19/2000,1845,90.17298126,91.52078379,89.71373003,91.09148373,6518400,-0.015693649,91.78237839,Bear
5/22/2000,1846,89.49408722,90.39262223,87.53727764,90.25285012,10839400,-0.007528797,91.71249123,Bear
5/23/2000,1847,88.17623901,89.9733091,87.89669478,89.73369976,7979200,-0.014725534,91.38801918,Bear
5/24/2000,1848,89.61395264,89.89349705,87.21785765,88.17629564,11081500,0.016305001,91.18884506,Bear
5/25/2000,1849,88.07642365,90.61228984,87.99655384,89.89346163,8278900,-0.01715725,90.92826996,Bear
5/26/2000,1850,88.17623901,89.25448107,87.74693894,88.69539259,4814000,0.001133281,90.70163689,Bear
5/30/2000,1851,91.05158997,91.33113432,89.11474693,89.45419365,5362700,0.032609136,90.55587578,Bear
5/31/2000,1852,91.25120544,92.0099682,90.7919543,91.09146592,6056500,0.002192334,90.51394272,Bear
6/1/2000,1853,92.8486557,92.92852551,91.37106419,91.81034815,8961600,0.017506073,90.65970612,Bear
6/2/2000,1854,94.46604156,95.26473987,94.2364158,95.16490258,8962200,0.017419594,90.85239525,Bear
6/5/2000,1855,94.00675964,94.70562043,93.84702003,94.22640161,6998100,-0.004861873,90.96720772,Bear
6/6/2000,1856,93.58747101,94.4261042,93.22805678,93.68730829,4858900,-0.004460197,91.09550209,Bear
6/7/2000,1857,94.23639679,94.56585977,93.28794275,93.68729182,4919500,0.006933896,91.29268303,Bear
6/8/2000,1858,93.86694336,94.40606428,93.32782243,94.24632475,5723100,-0.003920496,91.57322388,Bear
6/9/2000,1859,93.66732025,94.54588817,93.04832922,94.24637638,3085300,-0.00212666,91.74294853,Bear
6/12/2000,1860,92.56907654,93.90689538,92.56907654,93.90689538,3678900,-0.01172494,91.80884209,Bear
6/13/2000,1861,94.30632019,94.4061575,92.40941136,92.52921613,6558700,0.018766998,91.88272324,Bear
6/14/2000,1862,94.46604156,95.12496766,94.04672496,94.72561851,6420500,0.001693644,91.91966324,Bear
6/15/2000,1863,94.66567993,95.04506148,93.82704704,94.64571248,5881200,0.002113335,92.0155056,Bear
6/16/2000,1864,93.8878479,94.98864339,93.42751524,94.98864339,5567900,-0.008216621,92.12936363,Bear
6/19/2000,1865,95.08872223,95.52904045,93.66769523,93.80779648,5106900,0.012790519,92.37515068,Bear
6/20/2000,1866,94.74847412,95.34890805,94.14804019,94.90858984,6480000,-0.003578217,92.63787003,Bear
6/21/2000,1867,94.70846558,95.06872601,94.07800981,94.10803152,3115000,-0.000422261,92.96448135,Bear
6/22/2000,1868,93.26743317,94.58838823,92.86714375,94.50833035,7490500,-0.015215455,93.14715538,Bear
6/23/2000,1869,92.46683502,93.58764514,92.14660356,93.38750048,4863300,-0.008583898,93.36667595,Bear
6/26/2000,1870,93.65768433,93.66769156,92.78705514,93.10728657,5201300,0.012878664,93.64074821,Bear
6/27/2000,1871,92.96718597,93.96790918,92.87712089,93.49756927,4159500,-0.007372576,93.73652802,Bear
6/28/2000,1872,93.22735596,94.1380139,93.06724027,93.26738488,5347700,0.002798514,93.83533554,Bear
6/29/2000,1873,92.34674835,93.34747168,91.91643732,92.70700875,6345700,-0.009445807,93.81024017,Bear
6/30/2000,1874,93.04724121,93.24738585,92.15659758,92.18661928,7420200,0.007585463,93.73930016,Bear
7/3/2000,1875,94.32814026,94.42821255,92.98717158,93.14728724,1436600,0.013766115,93.75536919,Bear
7/5/2000,1876,92.62693787,93.927878,92.46682216,93.74774783,2748200,-0.01803494,93.70734253,Bear
7/6/2000,1877,93.34747314,93.80780588,92.36676427,92.82709701,5963200,0.007778896,93.66289635,Bear
7/7/2000,1878,94.84849548,95.28881346,93.66764272,93.94784507,3034800,0.016079946,93.71197395,Bear
7/10/2000,1879,94.68842316,95.36891489,94.48827853,94.70843762,2816100,-0.001687663,93.7630291,Bear
7/11/2000,1880,94.88857269,95.50902107,94.24810985,94.44825449,5431600,0.00211377,93.87900391,Bear
7/12/2000,1881,95.50899506,96.14945772,95.22879264,95.60906735,5883000,0.006538431,93.93913765,Bear
7/13/2000,1882,95.92932892,96.30960375,95.54905409,96.05942294,5356000,0.004400987,94.01230202,Bear
7/14/2000,1883,96.87003326,96.87003326,95.85930255,96.34965705,5341900,0.009806223,94.12251968,Bear
7/17/2000,1884,96.70992279,97.34037862,96.50977808,96.69991556,4208300,-0.001652838,94.26362343,Bear
