Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
1999-07-26,85.43047332763672,86.30221285138812,85.35122428002296,85.50972237525049,4333400
1999-07-27,86.1436996459961,86.98572062919638,85.82670351114423,86.22294867970906,5908500
1999-07-28,86.42107391357422,87.05506620271552,85.9653919557539,86.38144939550288,3955500
1999-07-29,85.21253204345703,85.74746307465287,84.5191029289439,85.54934047050627,7760600
1999-07-30,84.16252136230469,85.80693974108794,84.04364774456131,85.47013115748173,5994300
1999-08-02,84.36061096191406,85.43047310187258,84.00399024859456,84.16248834340323,6065500
1999-08-03,83.96439361572266,84.85594569517228,83.29077648902738,84.77669662144343,5445400
1999-08-04,82.81529998779297,84.87577635112562,82.69642635144686,84.14272226032459,6497900
1999-08-05,83.568115234375,83.64736427679736,81.68595047684404,82.97374741620733,10322000
1999-08-06,82.65674591064453,83.68698339562859,82.10200264949927,83.19167691246318,7537700
1999-08-09,82.47843170166016,83.55819978423052,82.2604968593065,82.79542783599274,5565900
1999-08-10,81.56712341308594,82.5181124642951,80.51707300237582,82.33980201719338,9793300
1999-08-11,82.55770111083984,82.75582374369523,81.54727568327736,82.22089263498567,8003400
1999-08-12,82.5081787109375,83.56813490280571,82.35958672142326,82.85489335313737,7036800
1999-08-13,84.42008209228516,84.47951890201922,83.13228454804705,83.44928086662874,5857700
1999-08-16,84.7965087890625,84.93519466792311,83.84551990544684,84.4002634208893,3927000
1999-08-17,85.35122680664062,85.48991264407016,84.40023820712373,85.23235323170101,4808000
1999-08-18,84.73702239990234,85.1927043066589,84.47946306130082,85.08373689417364,4355500
1999-08-19,84.04362487792969,84.46958855894701,83.48888147939549,83.92475129252949,6448100
1999-08-20,84.89556884765625,85.03425472442021,84.12289039139986,84.36063760870952,3663700
1999-08-23,86.52015686035156,86.56968752033573,85.37104554871877,85.47010686868711,5637800
1999-08-24,86.83716583251953,87.47115837339122,85.82674022050527,86.26261009235456,9279500
1999-08-25,87.72868347167969,87.98624284049897,86.32201307274353,86.97581762436174,6005300
1999-08-26,86.67869567871094,87.75846457345145,86.540009765625,87.6693093436105,4322300
1999-08-27,85.62858581542969,86.89657042722689,85.62858581542969,86.77769686987091,6247400
1999-08-30,84.04362487792969,85.90597771586589,83.68700412172913,85.80691639469907,4652000
1999-08-31,83.72663116455078,84.79649346528096,82.973765101074,84.28137457974421,11453700
1999-09-01,84.75685119628906,84.7865695873116,83.8851117262945,84.28135693992839,6863900
1999-09-02,83.75633239746094,84.11295309128809,82.83506227174078,83.76623852784502,10896300
1999-09-03,86.20315551757812,86.5399639854703,85.39085274207349,85.5097263189766,9160800
1999-09-07,85.88616180419922,86.61921554970219,85.72766369706345,86.2625948086467,4560800
1999-09-08,85.47012329101562,86.26261400303245,84.9748165960051,85.48993555881604,6159600
1999-09-09,85.43047332763672,85.74746951809178,84.75685642291974,85.43047332763672,6177800
1999-09-10,86.1436996459961,86.45078965163384,85.54933189314883,86.381446747135,2934500
1999-09-13,85.55924224853516,85.88614452874839,85.27196448713565,85.6682096752729,2320500
1999-09-14,84.99462127685547,85.31161753336589,84.55875142415366,84.99462127685547,3736000
1999-09-15,83.64739990234375,85.86637403523397,83.60777536425643,85.86637403523397,6984500
1999-09-16,83.97428894042969,84.20212999807154,82.6171487275196,84.00400733925254,15377600
1999-09-17,85.0353012084961,85.15450957467623,84.02203009596495,84.32005101141529,8542300
1999-09-20,84.91609191894531,85.19424477034102,84.61807100673562,85.15450864871305,2803900
1999-09-21,83.12799835205078,84.22074211623884,82.75050505169492,84.08166563716036,9335200
1999-09-22,83.03858184814453,83.82337045515534,82.492210033137,83.44587720115014,13009100
1999-09-23,81.30011749267578,83.80349354450304,81.14117298144866,83.80349354450304,12204100
1999-09-24,81.22065734863281,81.6180186859549,80.30672627279203,81.22065734863281,13792900
1999-09-27,81.75708770751953,82.49220611461023,81.55840705695448,81.85642803280206,6970300
1999-09-28,81.59813690185547,81.89615785474757,79.82987924802904,81.33985207601566,11063400
1999-09-29,80.62457275390625,82.09480892536732,80.58483664116405,81.65771168520322,7580300
1999-09-30,81.8564682006836,82.29356584641539,80.72398793674209,81.02200905883196,7498900
1999-10-01,81.67759704589844,81.73720122763955,80.50538147165665,81.33984001603216,11127100
1999-10-04,83.12799835205078,83.20747062580992,81.85644197190469,82.13459493006165,6341600
1999-10-05,83.04853820800781,83.90286527569785,81.81671778482684,83.1081424220327,11976000
1999-10-06,84.3200912475586,84.439299670623,83.08827087589303,83.12800701691451,10308200
1999-10-07,83.84321594238281,84.55846612577754,83.60479921458457,84.4690598528532,6535600
1999-10-08,85.11474609375,85.11474609375,83.4358954763546,83.76371837797619,9674300
1999-10-11,84.9757080078125,85.27372896177957,84.75715930823664,84.93597188061689,4282000
1999-10-12,83.66444396972656,84.75718783539622,83.40615905602282,84.63797941368681,8686100
1999-10-13,81.4988021850586,83.48560867421166,81.4988021850586,83.08824737638105,10469300
1999-10-14,81.47892761230469,82.13457370135762,80.58486476359616,81.68754227700335,10562200
1999-10-15,79.3927993774414,80.58488345217776,79.15438256249413,80.10804982228322,14238700
1999-10-18,79.96894836425781,80.06828867278485,78.47884373635239,79.43251069821186,9758800
1999-10-19,80.74381256103516,81.53853512561227,80.0682983811446,80.86302094572171,14392900
1999-10-20,81.53852844238281,82.31338287933528,80.82327819288822,81.22063944260745,9759400
1999-10-21,82.01533508300781,82.01533508300781,80.5053628285726,80.8828558921814,9105400
1999-10-22,82.71074676513672,83.42599703742712,82.3729896921107,82.49219807082576,8309600
1999-10-25,82.29351043701172,82.94915646415353,81.85641308558385,82.21403819129756,8114300
1999-10-26,81.26038360595703,83.08824553547979,81.26038360595703,82.77035650425844,6256300
1999-10-27,82.73062133789062,82.84982972598557,81.5385374569412,81.61800971567115,5433300
1999-10-28,85.5519027709961,85.7406494213269,84.04192956834962,84.20087411599661,10509700
1999-10-29,87.10159301757812,87.53869042779407,86.2870023894484,86.3664746458513,10988600
1999-11-01,86.18766784667969,87.10159885657993,86.18766784667969,86.7837098096581,4006500
1999-11-02,85.57176208496094,87.26054773093765,85.57176208496094,86.44595700758417,6516900
1999-11-03,86.1479721069336,86.70427819987505,85.90955520995868,86.46586130290014,7222300
1999-11-04,86.80357360839844,87.33007731648325,86.31680602922567,86.94265005959065,7907500
1999-11-05,87.65792083740234,88.44270956656766,86.96253841915458,88.13475449562937,7431500
1999-11-08,87.73735809326172,87.9757748272108,86.94263564676478,87.10158013606417,4649200
1999-11-09,86.91287231445312,88.17449476089679,86.64465336914621,88.05528634076038,4533700
1999-11-10,87.55852508544922,87.98568830063805,86.51545211812767,86.62472642898992,6405600
1999-11-11,88.05524444580078,88.05524444580078,87.39959844699405,87.85656384010177,4794100
1999-11-12,88.84996795654297,88.99897841264182,87.18105084823581,88.53207898353209,11802900
1999-11-15,89.05859375,89.1678680981595,88.63143038901282,88.90958327523703,2187500
1999-11-16,89.80363464355469,90.9162460462182,89.0685163953663,89.36653730679403,7544800
1999-11-17,90.04206848144531,90.8765271919971,89.84338783607583,90.43942977218425,9459000
1999-11-18,90.67784881591797,90.91626559632792,90.04207073482476,90.558640425713,4491000
1999-11-19,90.59832000732422,90.896340796822,90.28043116519326,90.53871584942466,4832100
1999-11-22,90.57848358154297,90.91624059424011,89.96257373485997,90.55861552197256,4155400
1999-11-23,89.78379821777344,90.81693774141235,89.2473603881917,90.81693774141235,5918000
1999-11-24,90.26061248779297,90.55863344031705,89.00892448719183,89.48575801123037,4459700
1999-11-26,89.92285919189453,90.8367901514233,89.80365080586905,90.57850531503473,1693900
1999-11-29,89.60494995117188,90.23079383664015,89.2870609934737,89.5652138314596,7348600
1999-11-30,88.55195617675781,90.47915827438975,88.37314361099816,89.4857551312805,7682000
1999-12-01,89.2672119140625,89.32681610630425,88.37314903043624,88.57182967124207,6980200
1999-12-02,89.80363464355469,89.88310688660208,89.24732894222294,89.40627342831772,6698300
1999-12-03,91.45266723632812,92.40633398135175,90.93609774944034,90.93609774944034,10045400
1999-12-06,90.77720642089844,91.37324848538235,90.43944925102423,91.25404007248557,3138900
1999-12-07,90.04206848144531,91.11494396644046,89.88312396514972,91.09507590190351,10714200
1999-12-08,89.46589660644531,90.32022340059969,89.32682015158296,89.863257906052,4611400
1999-12-09,89.90298461914062,90.41955425452133,88.61156053068889,90.16126943683098,6474700
1999-12-10,90.20103454589844,90.79707662439556,89.56525632883483,90.45931944658052,5127300
1999-12-13,90.35997009277344,90.73746337152514,89.82353227559999,89.92287261211358,4210800
1999-12-14,89.48576354980469,90.5884411423922,89.40629129087947,90.04206936228127,5739000
1999-12-15,89.96256256103516,90.40959384584596,89.02876387720816,89.24731250533789,6879100
1999-12-16,90.35997009277344,90.69772723691969,89.7440600063891,90.39970622737889,5854900
1999-12-17,90.940185546875,91.33852188304178,90.54184921070822,91.13935371495839,4775400
1999-12-20,90.28299713134766,91.25892187421906,89.92449416457858,90.86058524447563,4608700
1999-12-21,91.65723419189453,91.81656880152842,90.08380492175988,90.24313953139377,7981300
1999-12-22,91.89620208740234,91.89620208740234,91.11944615298347,91.53769934843979,5377500
1999-12-23,93.36011505126953,93.36011505126953,92.41406588541666,92.4240242976888,5721700
1999-12-27,93.2306900024414,93.54935931242625,92.45393355935335,93.37010782555978,2691000
1999-12-28,93.17098236083984,93.37015077118795,92.72285343755662,92.97181395049175,4084500
1999-12-29,93.5692367553711,93.5692367553711,92.61322922785773,93.25056757953331,3001000
1999-12-30,93.459716796875,94.0472632317195,93.17092278652771,93.76842763552212,3641300
1999-12-31,93.60906982421875,94.00740629155585,93.21073335688165,93.5891530008519,3172700
2000-01-03,92.69295501708984,94.48547026237092,91.69711321415592,94.48547026237092,8164300
2000-01-04,89.06807708740234,91.81660003866834,88.99836817197169,91.47801387800514,8089800
2000-01-05,89.2273941040039,90.20331872701644,87.47471314838954,89.18756044592175,12177900
2000-01-06,87.79338836669922,90.18340801370556,87.79338836669922,88.98839819020239,6227200
2000-01-07,92.8921127319336,92.8921127319336,89.26724898467548,89.42658365488462,8066500
2000-01-10,93.21073913574219,93.62899245237692,92.43398297627766,93.21073913574219,5741700
2000-01-11,92.09539794921875,93.11115601483513,91.4580595551065,92.93190459149106,7503700
2000-01-12,91.17926025390625,92.15518505784713,91.05975925750532,92.15518505784713,6907700
2000-01-13,92.41412353515625,92.89212762240706,91.31869750187315,92.07553730668693,5158300
2000-01-14,93.66886138916016,93.98753070283793,93.03152276180461,93.3900257396921,7437300
2000-01-18,92.93192291259766,93.44976045990317,92.53358633774727,92.63317048145987,6488500
2000-01-19,93.68878173828125,93.68878173828125,92.4141044357196,92.61327276424485,6157900
2000-01-20,92.25477600097656,93.6688712289708,91.6572709750635,93.6688712289708,5800100
2000-01-21,92.05557250976562,92.73274461390497,91.81657059065763,92.73274461390497,6244800
2000-01-24,89.44641876220703,92.95177830399025,88.84891429485762,92.83227741052036,7896900
2000-01-25,90.4622573852539,90.4622573852539,88.59007504394746,89.55604146472791,9942500
2000-01-26,89.74527740478516,90.21332312582655,89.28719010334041,89.86477843994466,5158100
2000-01-27,89.38673400878906,90.64149431238837,88.03238955411045,90.40249234979804,10922700
2000-01-28,86.598388671875,89.2672442565188,86.37930351194154,88.86890760209435,11916200
2000-01-31,88.94859313964844,89.01830206844127,86.04073496714761,86.55857272389434,10768700
2000-02-01,89.82489013671875,90.30289398667024,88.2912944514577,89.06805070762888,8419900
2000-02-02,89.90457153320312,90.6614110808907,89.46640126875242,90.04398934461925,6205900
2000-02-03,91.2589340209961,91.2987676892724,89.22741693890495,89.78508829477312,7997500
2000-02-04,90.88047790527344,91.77673508382642,90.58172551242244,91.2588976028847,4925400
2000-02-07,90.74107360839844,90.99999238735128,90.14356873389185,90.86057458329975,5845800
2000-02-08,91.97593688964844,92.13527155727884,91.53776655366485,91.75685172165664,4936400
2000-02-09,90.0439682006836,92.07548440428229,90.03400978792085,92.07548440428229,8511500
2000-02-10,90.2232894897461,90.86062840004894,89.78511898891288,90.26312317164002,6690600
2000-02-11,88.39090728759766,90.46225797662653,87.97265378308221,90.40250747598147,9849800
2000-02-14,88.90869903564453,89.0879504449906,88.15185975173897,89.0879504449906,8528800
2000-02-15,89.91452026367188,90.00414598992872,87.82325331767885,88.7493858223329,11078300
2000-02-16,88.59005737304688,89.8249007986604,88.46059798165192,89.46639786864357,8845400
2000-02-17,88.13202667236328,89.50628878318658,88.0921929879916,89.50628878318658,7584200
2000-02-18,86.23987579345703,88.51039446330786,85.80170552383669,88.51039446330786,9409200
2000-02-22,86.02079772949219,86.89713834076741,85.1046234540681,86.16021555401325,16415400
2000-02-23,87.03652954101562,87.61411749449147,85.72201902620853,86.43902476155785,12119000
2000-02-24,85.28385162353516,87.33528476627782,84.82576461107804,87.11619967336355,17375000
2000-02-25,84.97514343261719,87.13611918849178,84.84568405553713,86.16019465358067,10559900
2000-02-28,86.75768280029297,87.1161856217818,84.58674904794405,85.005002339681,13397800
2000-02-29,87.59420013427734,87.59420013427734,86.51869153781281,86.71785979641736,8242500
2000-03-01,88.23155975341797,88.590062705012,87.45480335829758,87.71372215667105,6868000
2000-03-02,88.2912826538086,88.66970231778838,87.53444332584904,88.39086677590853,7600200
2000-03-03,89.94440460205078,90.32282437340574,89.04814724884169,89.50623434048188,12770300
2000-03-06,89.06807708740234,90.08383556939195,88.43073843203632,89.74524940872875,11967100
2000-03-07,87.34528350830078,89.32700867283754,86.18014861256812,89.22742449371508,20062000
2000-03-08,87.23573303222656,87.85315488702085,86.06063982471483,86.97681418989346,11808500
2000-03-09,89.78509521484375,89.78509521484375,86.7577361925154,87.47474227675106,5500900
2000-03-10,89.30707550048828,90.50208543136011,88.92865568904554,89.34690916485069,7924600
2000-03-13,88.33116912841797,89.52617930828383,86.4789033496259,87.11624211222102,10540500
2000-03-14,87.07634735107422,89.28711463286041,86.7775950156977,88.76927725154113,8263900
2000-03-15,89.1079330444336,89.50626980368452,86.717912488928,87.2357502759542,10300800
2000-03-16,93.27051544189453,93.58918472378014,89.78507017127066,90.26307409409908,25601400
2000-03-17,93.886962890625,94.56585628455976,92.92852515801121,93.16813459116466,10272900
2000-03-20,93.40776824951172,94.1465641933407,92.50923264215216,93.84705232422084,12502300
2000-03-21,95.32461547851562,95.6840296131225,92.3294976901249,92.98842360357085,13612600
2000-03-22,95.90372467041016,96.38294378181757,95.00518883652124,95.5642777998299,8260000
2000-03-23,97.54097747802734,98.06013109408235,95.30462343963654,95.30462343963654,11654500
2000-03-24,98.12008666992188,99.51780870225696,96.94200667123947,97.68080260261658,11462900
2000-03-27,97.08174896240234,98.25982859810405,97.00187915659205,98.00025172922062,8798600
2000-03-28,96.52262115478516,97.75061892082141,96.2231095045324,96.64242581488625,6334400
2000-03-29,96.62248229980469,97.4311639557547,95.6241098850516,96.84212423105038,6747500
2000-03-30,95.005126953125,97.07175802493005,94.00675445466845,95.94359710167416,9491900
2000-03-31,96.08338928222656,97.32137143839823,94.8454071260549,95.60417038306333,9249100
2000-04-03,96.6424560546875,96.6424560546875,95.00512518764528,95.92362786915677,8508200
2000-04-04,95.92365264892578,97.76065848649887,90.34274904455967,96.9619602962497,19585500
2000-04-05,95.32461547851562,96.36292297849107,94.32624288238539,94.48598249776622,8387200
2000-04-06,96.15325164794922,96.92199844235189,95.20479781069918,96.00349577890974,6378500
2000-04-07,96.7622299194336,97.2015136706155,96.16320662236735,96.84209969237575,6023600
2000-04-10,96.38289642333984,97.83053677774055,96.04344971954934,96.96195256510013,9624200
2000-04-11,96.10331726074219,96.88204765200938,94.80543327529689,95.84374046365313,9006400
2000-04-12,93.46763610839844,96.5825583969928,93.38776630612679,96.08337213279498,10779200
2000-04-13,92.16973114013672,94.66566190108063,91.87021944882345,94.2263780871545,12225800
2000-04-14,86.89832305908203,91.25122619025848,85.30092741461361,91.13142151692335,29604000
2000-04-17,89.93340301513672,89.93340301513672,86.05971736128758,86.37919659047103,23918200
2000-04-18,92.30948638916016,92.30948638916016,89.31437002351576,89.8135560844565,11069200
2000-04-19,91.45089721679688,92.72881368445518,91.07151576546083,92.32946478831197,6553700
2000-04-20,91.89022827148438,91.97009809179858,90.9717253378711,91.73048863085599,8537600
2000-04-24,90.89177703857422,91.5706699250662,89.77360051964624,90.41255853046222,12893100
2000-04-25,94.6656494140625,94.66564941406251,92.28952364307042,92.40932830379272,14102000
2000-04-26,93.59741973876953,95.04505983072917,93.28792427083334,94.5458735921224,7711100
2000-04-27,93.28790283203125,94.14650296511716,91.37102811630459,91.37102811630459,15595300
2000-04-28,92.70886993408203,94.47598925115425,92.6889024841716,93.92688437861767,8743400
2000-05-01,93.9667739868164,94.87529251983811,93.18804381565494,93.64729494223734,7328300
2000-05-02,92.0898208618164,94.00669484332863,92.0898208618164,92.96838810334283,9411900
2000-05-03,89.93340301513672,92.01001800482905,89.31441200859382,92.01001800482905,12630700
2000-05-04,90.61228942871094,90.96171980883489,89.93339611875585,90.73209413046771,5963600
2000-05-05,91.71049499511719,92.0100067357936,90.05319669670772,90.13306649422142,7862400
2000-05-08,91.02159881591797,91.6106384484878,90.63223363506673,91.21128954505063,5064100
2000-05-09,90.29283905029297,91.63065864701338,89.62392925193278,91.41101662367122,5620300
2000-05-10,88.25614166259766,90.07317987329819,88.01653222821956,89.77366808032558,10293900
2000-05-11,90.2728500366211,90.41262219991602,88.89509585557114,89.53405431634793,7091100
2000-05-12,91.2512435913086,91.67056002794263,90.49248051549465,90.61228521167581,5960800
2000-05-15,92.82872772216797,93.0383860661307,90.7321442825406,91.21136335445543,4441300
2000-05-16,93.72720336914062,94.38612917041493,92.84863563410819,93.64733357504676,8192200
2000-05-17,92.74880981445312,93.40773569688088,92.30952589283461,93.08825648115833,5907200
2000-05-18,91.61061096191406,93.48755024491753,91.61061096191406,93.048266582938,4325600
2000-05-19,90.17298889160156,91.52079153778915,89.71373761956728,91.09149143567014,6518400
2000-05-22,89.49413299560547,90.3926684674489,87.53732241247978,90.25289628293991,10839400
2000-05-23,88.17626190185547,89.97333245692046,87.89671759328981,89.73372304957846,7979200
2000-05-24,89.61395263671875,89.89349705225219,87.21785764643215,88.17629564254679,11081500
2000-05-25,88.07640838623047,90.61227414570708,87.99653859853042,89.89344605640662,8278900
2000-05-26,88.17626190185547,89.25450423489447,87.74696171370105,88.69541561776313,4814000
2000-05-30,91.05157470703125,91.33111901534232,89.11473199944747,89.45417865953948,5362700
2000-05-31,91.2512435913086,92.01000666712254,90.79199225594753,91.0915039964004,6056500
2000-06-01,92.8486328125,92.92850260416667,91.37104166666666,91.81032552083333,8961600
2000-06-02,94.46600341796875,95.26470139656074,94.23637774912355,95.16486414923675,8962200
2000-06-05,94.00677490234375,94.70563580327452,93.84703526784529,94.22641689977914,6998100
2000-06-06,93.58744812011719,94.42608110945898,93.22803398182786,93.68728538075312,4858900
2000-06-07,94.23638916015625,94.56585211621994,93.28793519573048,93.68728423338344,4919500
2000-06-08,93.86699676513672,94.40611799735512,93.32787553291833,94.24637837299412,5723100
2000-06-09,93.66729736328125,94.5458650639814,93.04830648324251,94.24635334783362,3085300
2000-06-12,92.56905364990234,93.90687215605926,92.56905364990234,93.90687215605926,3678900
2000-06-13,94.30625915527344,94.40609639765674,92.40935154999056,92.52915624085054,6558700
2000-06-14,94.46600341796875,95.12492925030715,94.04668697920795,94.72558026101115,6420500
2000-06-15,94.6656494140625,95.0450308396831,93.82701678900648,94.64568197060879,5881200
2000-06-16,93.8878402709961,94.98863566961147,93.42750764975692,94.98863566961147,5567900
2000-06-19,95.08872985839844,95.52904811916139,93.66770274411802,93.80780400890623,5106900
2000-06-20,94.74848937988281,95.3489234063713,94.14805535339433,94.90860512027974,6480000
2000-06-21,94.70841217041016,95.06867240267292,94.07795676395033,94.10797844997222,3115000
2000-06-22,93.26738739013672,94.58834180381677,92.86709817387005,94.50828396056343,7490500
2000-06-23,92.46681213378906,93.58762197783498,92.14658074977594,93.38747736282679,4863300
2000-06-26,93.65767669677734,93.66768392796622,92.78704758334432,93.10727898138865,5201300
2000-06-27,92.96717071533203,93.96789375855413,92.87710564144204,93.49755392823974,4159500
2000-06-28,93.22740173339844,94.13806012302265,93.06728597258538,93.2674306736017,5347700
2000-06-29,92.34671020507812,93.3474331158397,91.91639935345066,92.7069704529523,6345700
2000-06-30,93.0472412109375,93.24738584679669,92.1565975813641,92.18661927674297,7420200
2000-07-03,94.32815551757812,94.42822782345291,92.98718661885592,93.14730230825558,1436600
2000-07-05,92.62694549560547,93.92788574133026,92.46682977305473,93.74775555346068,2748200
2000-07-06,93.34740447998047,93.80773687771621,92.36669632828256,92.82702872601831,5963200
2000-07-07,94.84856414794922,95.28888244532311,93.66771053226469,93.94791308513898,3034800
2000-07-10,94.68839263916016,95.3688841525255,94.48824807640564,94.7084070954356,2816100
2000-07-11,94.8885726928711,95.50902106947498,94.2481098525058,94.44825449011995,5431600
2000-07-12,95.50904846191406,96.14951148596712,95.22884588889085,95.60912080942235,5883000
2000-07-13,95.9293212890625,96.30959608657808,95.54904649154692,96.05941529873888,5356000
2000-07-14,96.87001037597656,96.87001037597656,95.859279895814,96.34963428718,5341900
2000-07-17,96.70986938476562,97.34032486606118,96.50972478752895,96.6998621549038,4208300
2000-07-18,95.91930389404297,96.46970156896967,95.64910867180623,96.46970156896967,4262100
2000-07-19,95.1487808227539,96.00940294630847,94.9486361428575,95.7292003944535,8506800
2000-07-20,96.46971893310547,96.46971893310547,95.30887999158678,95.42896677864043,4538900
2000-07-21,94.58834838867188,95.90930289431138,94.58834838867188,95.90930289431138,5656900
2000-07-24,94.04792022705078,95.33885252214436,93.8677901393633,94.86851284873818,5628500
2000-07-25,94.34817504882812,94.68842090708652,94.00792919056974,94.62837752033505,4757100
2000-07-26,93.42750549316406,94.24809840773555,93.27739703318147,94.12801163974949,12062500
2000-07-27,93.1072769165039,93.90785539385992,92.66695875395811,93.46753723131411,7652600
2000-07-28,91.00575256347656,93.44751676245261,90.63548504150067,93.32742999856855,6229500
2000-07-31,91.58618927001953,92.30670998980116,90.98575533686818,91.54616034114278,5265500
2000-08-01,92.14656066894531,92.68695101170412,91.66621369760416,91.98644501183159,3946600
2000-08-02,92.60690307617188,93.12727901738226,91.98645483857489,92.14657051279346,7439800
2000-08-03,93.24737548828125,93.38747671781935,91.34600165883573,91.5061173497364,4607100
2000-08-04,93.74773406982422,93.96789313787889,93.12728578712469,93.70770514835972,3686600
2000-08-07,94.8685531616211,95.06869778854434,93.74774325085089,93.96790234046647,4159800
2000-08-08,95.2287826538086,95.30884047865416,94.46823331777564,94.46823331777564,3658700
2000-08-09,94.42826080322266,95.56908548863674,94.38823186689234,95.51904931822385,5383800
2000-08-10,93.96792602539062,94.69845409779249,93.68772347707211,94.4883021865536,4193400
2000-08-11,94.40821075439453,94.78848550621423,93.22735757769127,93.9078492388423,5089400
2000-08-14,95.60909271240234,95.78922288498171,94.18806579538736,94.64839845864573,2966700
2000-08-15,95.52906799316406,95.9493718749693,95.14879305248311,95.64915481653698,5564600
2000-08-16,95.18878936767578,96.0293968431683,94.68842777512072,95.62910756912424,5191600
2000-08-17,96.18952178955078,96.3496375145438,95.00866831772734,95.22882743959272,5652200
2000-08-18,95.86922454833984,96.30954248989798,95.56900777000475,96.30954248989798,4626400
2000-08-21,96.38966369628906,96.52976495166158,95.6891574194265,96.08944672049081,2380600
2000-08-22,96.22953796386719,96.91002970487624,96.12946564901291,96.42968259357573,3075300
2000-08-23,96.60980987548828,96.89001234871323,95.60908675682774,95.94933261717232,5483200
2000-08-24,96.9100341796875,97.03012096305763,96.38965811841699,96.80996186021241,4529000
2000-08-25,96.87001037597656,97.11018395542114,96.66986572643943,96.80996698111542,2822200
2000-08-28,97.2001953125,97.93072287945279,96.86995682332956,96.86995682332956,5518700
2000-08-29,97.22020721435547,97.2702433477648,96.64979529348894,96.99004100067248,3561900
2000-08-30,96.28960418701172,97.03013949254476,96.28960418701172,96.91005268624211,3964800
2000-08-31,97.57048797607422,98.0508349938026,96.64982285876152,96.7498951541216,4863100
2000-09-01,97.67056274414062,98.37106882939572,97.35033139088114,98.15090977402983,3191200
2000-09-05,96.89002990722656,97.48045665423403,96.58981291722276,97.27030476123137,3470800
2000-09-06,95.78923034667969,97.32033693287296,95.7692158815007,96.82998253598754,4322200
2000-09-07,96.60980987548828,96.75991834328735,95.95933984835892,96.22953509039728,4265500
2000-09-08,95.9493179321289,96.38963603694886,95.63909381282394,96.24953482177887,3518200
2000-09-11,95.80919647216797,96.8299336812928,95.22877727482248,95.90926874757236,3937500
2000-09-12,95.10871887207031,96.22952869042805,95.06868994998611,95.90929731375441,4769100
2000-09-13,95.35888671875,95.64909636455164,94.5683156146697,94.78847465631232,7691600
2000-09-14,95.83927917480469,96.02941661913185,94.88859195316884,95.98938768348403,3397100
2000-09-15,93.7425308227539,95.18719311283058,93.7425308227539,95.14706360477291,4085700
2000-09-18,92.87970733642578,94.36449851009083,92.58876852536979,93.98326834387953,5109300
2000-09-19,93.72245025634766,93.94316251342748,92.90982785528107,93.18070198896993,6588200
2000-09-20,93.03018951416016,93.76255270132006,91.91659617478005,93.54184050792941,6508100
2000-09-21,91.61563110351562,93.46158775299513,91.57550161113564,92.75932163634532,5972300
2000-09-22,93.281005859375,93.30107060574183,91.4450815668104,91.57550241819477,7791300
2000-09-25,92.61883544921875,93.78259031404862,92.27773488538931,93.70233135785345,9726300
2000-09-26,91.43504333496094,93.10041717669931,91.43504333496094,92.69912227507561,5302400
2000-09-27,91.91661071777344,92.43829416650999,91.2544740328386,92.17745244214171,7186200
2000-09-28,93.10044860839844,93.9532005622469,91.7460778581685,91.93669300079345,7036400
2000-09-29,92.21757507324219,93.72243106334078,92.21757507324217,93.40139511878641,9333600
2000-10-02,92.35801696777344,93.04021826625362,91.90656022613213,92.6389233847947,5517800
2000-10-03,91.49522399902344,93.58195717794854,91.3547708042881,92.79943223585163,9347200
2000-10-04,92.25772094726562,92.61888644901656,91.01370644123465,91.73603744473651,6148900
2000-10-05,92.5787124633789,93.00007201295216,92.01689973061458,92.07709395198219,4566900
2000-10-06,90.57221984863281,92.86963215981324,89.72950092226095,92.37804611942965,10014900
2000-10-09,89.89002990722656,90.73274893760681,89.48873513085502,90.73274893760681,4508000
2000-10-10,88.4052505493164,90.6926310673877,88.4052505493164,89.95023563608386,6104700
2000-10-11,87.66287231445312,89.00721025106753,86.75995877493598,88.36513840074423,10346000
2000-10-12,85.47582244873047,88.34508127740851,85.25511023113985,88.14443380687159,12336900
2000-10-13,88.32504272460938,88.38523698362205,85.31532977397525,85.3554592799837,11778800
2000-10-16,88.72631072998047,88.75640785030949,87.7632028794515,88.22469205782997,5659000
2000-10-17,86.51921081542969,88.96711056484583,86.29849854294135,88.88685155666825,7831700
2000-10-18,86.1981201171875,87.40200447636609,83.56963926631423,85.15475367256604,10897300
2000-10-19,89.44863891601562,89.5389302742754,87.60268225826026,87.8635239598996,8767300
2000-10-20,89.82984161376953,90.65249595957354,88.84666934683302,88.84666934683302,7373500
2000-10-23,90.23112487792969,90.55216067914091,89.20782326156892,89.84989486399137,5290000
2000-10-24,89.62923431396484,91.13409049787964,89.24800408070644,90.51208327519485,5750700
2000-10-25,87.52240753173828,89.60914076954222,87.40201907571114,89.08745746009124,9137600
2000-10-26,87.76319885253906,88.38520597746562,86.05769544548241,88.04410529605428,9345800
2000-10-27,89.42853546142578,89.42853546142578,87.72303276584104,88.52562226964562,9762900
2000-10-30,90.23112487792969,90.59229015429231,88.70620482217637,88.8867874603577,10154100
2000-10-31,91.78617858886719,92.25770010965381,89.9301896240688,90.54216436381314,7752400
2000-11-01,91.47517395019531,91.97679258339446,90.6725841370767,91.33472073289956,6753600
2000-11-02,91.62566375732422,92.3981564880057,91.50527527981542,91.9166025779705,11395100
