Date,PPI
1988-10-01,3.9385206532180694
1988-11-01,3.9347408829174535
1988-12-01,4.606525911708248
1989-01-01,5.640535372848965
1989-02-01,5.725190839694649
1989-03-01,6.291706387035267
1989-04-01,6.143667296786393
1989-05-01,6.291079812206579
1989-06-01,5.317164179104483
1989-07-01,4.541241890639469
1989-08-01,3.703703703703698
1989-09-01,3.9777983348751267
1989-10-01,4.251386321626605
1989-11-01,4.062788550323182
1989-12-01,3.669724770642202
1990-01-01,3.981900452488696
1990-02-01,3.2490974729241895
1990-03-01,2.4215246636771326
1990-04-01,1.6028495102404339
1990-05-01,1.2367491166077604
1990-06-01,1.2400354295836857
1990-07-01,1.507092198581561
1990-08-01,4.01785714285714
1990-09-01,5.3380782918149405
1990-10-01,7.092198581560294
1990-11-01,6.5661047027506525
1990-12-01,5.044247787610612
1991-01-01,3.5683202785030455
1991-02-01,2.447552447552437
1991-03-01,1.7513134851138368
1991-04-01,1.6652059596844904
1991-05-01,1.6579406631762605
1991-06-01,1.8372703412073532
1991-07-01,1.3973799126637543
1991-08-01,-0.2575107296137302
1991-09-01,-1.9425675675675769
1991-10-01,-3.6423841059602613
1991-11-01,-3.080766028309734
1991-12-01,-2.3588879528222417
1992-01-01,-2.857142857142858
1992-02-01,-1.0238907849829393
1992-03-01,-0.0860585197934638
1992-04-01,0.2586206896551646
1992-05-01,0.6008583690987113
1992-06-01,1.3745704467353903
1992-07-01,1.5503875968992276
1992-08-01,1.2908777969018903
1992-09-01,1.636520241171402
1992-10-01,1.4604810996563522
1992-11-01,1.2027491408934665
1992-12-01,1.4667817083692691
1993-01-01,2.076124567474058
1993-02-01,2.0689655172413834
1993-03-01,2.239448751076667
1993-04-01,2.579535683576961
1993-05-01,2.1331058020477744
1993-06-01,1.2711864406779627
1993-07-01,1.1026293469041493
1993-08-01,0.8496176720475868
1993-09-01,0.5932203389830581
1993-10-01,0.8467400508044065
1993-11-01,1.018675721561979
1993-12-01,0.8503401360544283
1994-01-01,0.9322033898305104
1994-02-01,0.7601351351351315
1994-03-01,0.8424599831508006
1994-04-01,0.3352891869237373
1994-05-01,0.1670843776107045
1994-06-01,0.8368200836819994
1994-07-01,1.2583892617449743
1994-08-01,2.1061499578769904
1994-09-01,1.9376579612468303
1994-10-01,1.5113350125944613
1994-11-01,2.1008403361344463
1994-12-01,2.7824620573355885
1995-01-01,3.1905961376994307
1995-02-01,3.5205364626990754
1995-03-01,3.5087719298245723
1995-04-01,4.093567251461971
1995-05-01,4.170141784820691
1995-06-01,3.983402489626564
1995-07-01,3.81110190555094
1995-08-01,3.2178217821782207
1995-09-01,3.4710743801652955
1995-10-01,3.639371381306855
1995-11-01,3.2098765432098775
1995-12-01,3.1173092698933536
1996-01-01,2.766476810414975
1996-02-01,2.1862348178137703
1996-03-01,2.0177562550443895
1996-04-01,2.2471910112359605
1996-05-01,2.562049639711761
1996-06-01,2.154828411811649
1996-07-01,2.154828411811649
1996-08-01,2.557953637090349
1996-09-01,2.396166134185296
1996-10-01,2.154828411811649
1996-11-01,2.2328548644338087
1996-12-01,2.704852824184556
1997-01-01,2.692003167062551
1997-02-01,1.8225039619651273
1997-03-01,0.7120253164556889
1997-04-01,-0.31397174254317317
1997-05-01,-0.5464480874316835
1997-06-01,-0.6249999999999978
1997-07-01,-0.8593749999999956
1997-08-01,-0.857365549493383
1997-09-01,-0.5460218408736228
1997-10-01,-0.15625000000000222
1997-11-01,-0.23400936037439868
1997-12-01,-1.7815646785437678
1998-01-01,-3.3153430994602773
1998-02-01,-2.7237354085603127
1998-03-01,-2.04241948153967
1998-04-01,-1.6535433070866135
1998-05-01,-1.8053375196232402
1998-06-01,-1.8867924528301883
1998-07-01,-1.5760441292356209
1998-08-01,-2.358490566037741
1998-09-01,-2.9019607843137285
1998-10-01,-2.9733959311424085
1998-11-01,-3.3620015637216616
1998-12-01,-3.154574132492116
1999-01-01,-1.9936204146730474
1999-02-01,-2.1600000000000064
1999-03-01,-1.6840417000801966
1999-04-01,-1.0408326661329181
1999-05-01,-0.3197442046362853
1999-06-01,0.3205128205128194
1999-07-01,0.6405124099279291
1999-08-01,2.1739130434782705
1999-09-01,3.392568659127626
1999-10-01,2.9838709677419306
1999-11-01,3.8025889967637783
1999-12-01,4.071661237785018
2000-01-01,4.393816110659077
2000-02-01,6.132461161079328
2000-03-01,6.688417618270814
2000-04-01,5.744336569579289
2000-05-01,5.533279871692054
2000-06-01,6.869009584664543
2000-07-01,6.364359586316626
2000-08-01,4.728132387706863
2000-09-01,5.234374999999991
2000-10-01,6.029757243539557
2000-11-01,5.222135619641466
2000-12-01,6.572769953051627
2001-01-01,9.119251753702251
2001-02-01,5.855161787365182
2001-03-01,3.8990825688073327
2001-04-01,4.361132364192821
2001-05-01,3.951367781155035
2001-06-01,1.2705530642750373
2001-07-01,-0.2243829468960179
2001-08-01,0.3762227238525151
2001-09-01,-1.0393466963622644
2001-10-01,-3.7666174298375155
2001-11-01,-3.8518518518518396
2001-12-01,-5.947136563876654
2002-01-01,-8.214285714285719
2002-02-01,-6.550218340611358
2002-03-01,-4.488594554819714
2002-04-01,-4.105571847507328
2002-05-01,-4.385964912280704
2002-06-01,-3.394833948339482
2002-07-01,-1.6491754122938684
2002-08-01,-1.4242878560719707
2002-09-01,-0.750187546886727
2002-10-01,2.2256331542593877
2002-11-01,2.5423728813559254
2002-12-01,3.74707259953162
2003-01-01,5.2918287937743225
2003-02-01,7.1651090342679025
2003-03-01,8.78274268104775
2003-04-01,4.587155963302747
2003-05-01,4.510703363914348
2003-06-01,5.42398777692894
2003-07-01,4.9542682926829285
2003-08-01,4.94296577946769
2003-09-01,4.686318972033243
2003-10-01,4.579579579579596
2003-11-01,4.357625845229163
2003-12-01,4.966139954853266
2004-01-01,4.508499630450835
2004-02-01,3.2703488372092915
2004-03-01,1.3456090651558172
2004-04-01,5.847953216374258
2004-05-01,7.388441843452842
2004-06-01,6.666666666666665
2004-07-01,7.044299201161963
2004-08-01,7.246376811594213
2004-09-01,6.642599277978323
2004-10-01,7.681263460157917
2004-11-01,8.999280057595382
2004-12-01,7.670250896057329
2005-01-01,6.718528995756712
2005-02-01,6.685432793807178
2005-03-01,7.407407407407396
2005-04-01,7.044198895027609
2005-05-01,5.108991825613085
2005-06-01,4.823369565217406
2005-07-01,6.0379918588873815
2005-08-01,6.486486486486487
2005-09-01,9.817197020988488
2005-10-01,10.799999999999986
2005-11-01,8.124174372523107
2005-12-01,8.521970705725712
2006-01-01,8.880053015241884
2006-02-01,6.728232189973626
2006-03-01,5.530253741054003
2006-04-01,6.000000000000005
2006-05-01,7.453013609850934
2006-06-01,7.647440051847032
2006-07-01,6.717850287907878
2006-08-01,6.535532994923865
2006-09-01,1.9728729963008673
2006-10-01,-2.4067388688327362
2006-11-01,0.5497861942577842
2006-12-01,1.595092024539868
2007-01-01,-0.1825928180158365
2007-02-01,3.0902348578492056
2007-03-01,4.3773119605425626
2007-04-01,4.321363359707853
2007-05-01,4.523522316043427
2007-06-01,4.635761589403975
2007-07-01,4.9760191846522694
2007-08-01,2.6801667659321016
2007-09-01,4.897218863361541
2007-10-01,7.7065351418002415
2007-11-01,8.748481166464162
2007-12-01,7.85024154589371
2008-01-01,10.365853658536594
2008-02-01,9.532374100719409
2008-03-01,10.986414648552856
2008-04-01,11.376896149358217
2008-05-01,13.44489324870166
2008-06-01,15.362485615650169
2008-07-01,17.361507709880076
2008-08-01,15.4292343387471
2008-09-01,13.487031700288178
2008-10-01,6.69719519175731
2008-11-01,-1.229050279329602
2008-12-01,-4.311310190369532
2009-01-01,-5.414364640883984
2009-02-01,-7.334428024083184
2009-03-01,-10.537519957424168
2009-04-01,-11.419591409114727
2009-05-01,-13.123092573753803
2009-06-01,-13.167082294264343
2009-07-01,-16.058394160583944
2009-08-01,-12.060301507537686
2009-09-01,-11.579481970543426
2009-10-01,-6.008583690987135
2009-11-01,0.33936651583710287
2009-12-01,4.21299005266238
2010-01-01,6.25
2010-02-01,6.910809214412272
2010-03-01,9.042236763831069
2010-04-01,9.047900650502672
2010-05-01,8.196721311475418
2010-06-01,5.399195864445727
2010-07-01,6.724637681159407
2010-08-01,5.6571428571428495
2010-09-01,6.203331418724867
2010-10-01,6.506849315068486
2010-11-01,5.806087936865834
2010-12-01,6.513194834362723
2011-01-01,5.937328202308945
2011-02-01,8.176795580110507
2011-03-01,8.674304418985269
2011-04-01,10.1409978308026
2011-05-01,10.443722943722932
2011-06-01,11.11716621253407
2011-07-01,11.135252580119491
2011-08-01,9.897241752298536
2011-09-01,10.167658193618156
2011-10-01,7.770632368703101
2011-11-01,7.298881193393725
2011-12-01,5.324196099103862
2012-01-01,4.1515308770109005
2012-02-01,2.962206332992845
2012-03-01,2.5100401606425793
2012-04-01,0.2954209748892156
2012-05-01,-1.0779029887310054
2012-06-01,-2.0107896027464434
2012-07-01,-2.1994134897360684
2012-08-01,-0.24606299212598381
2012-09-01,0.3436426116838476
2012-10-01,1.1934361014420691
2012-11-01,0.19860973187686426
2012-12-01,0.8508508508508372
2013-01-01,0.8968609865470878
2013-02-01,1.3392857142857206
2013-03-01,-0.09794319294808007
2013-04-01,-0.09818360333824216
2013-05-01,1.08964834076275
2013-06-01,2.2522522522522515
2013-07-01,2.148925537231383
2013-08-01,0.7400098667982302
2013-09-01,-0.24461839530333096
2013-10-01,-0.49140049140049546
2013-11-01,-0.29732408325074955
2013-12-01,0.2481389578163684
2014-01-01,0.6419753086419844
2014-02-01,0.6852667645619093
2014-03-01,1.4705882352941124
2014-04-01,2.358722358722365
2014-05-01,1.9108280254777066
2014-06-01,1.95790504160549
2014-07-01,1.7612524461839474
2014-08-01,1.3712047012732764
2014-09-01,1.2260912211868646
2014-10-01,0.4444444444444473
2014-11-01,-0.14910536779323413
2014-12-01,-2.4752475247524774
2015-01-01,-5.789990186457317
2015-02-01,-7.097715119105496
2015-03-01,-7.487922705314009
2015-04-01,-8.353336533845413
2015-05-01,-7.0192307692307665
2015-06-01,-6.481036965914544
2015-07-01,-6.7788461538461515
2015-08-01,-7.294685990338157
2015-09-01,-8.381782945736438
2015-10-01,-7.817109144542778
2015-11-01,-7.565953210552523
2015-12-01,-6.852791878172592
2016-01-01,-4.895833333333332
2016-02-01,-5.128205128205121
2016-03-01,-4.908616187989557
2016-04-01,-4.033525405971716
2016-05-01,-4.188210961737326
2016-06-01,-3.696098562628347
2016-07-01,-3.1975244971634953
2016-08-01,-2.7618551328817187
2016-09-01,-1.1634056054997344
2016-10-01,-0.4266666666666752
2016-11-01,0.3231017770597866
2016-12-01,2.5613079019073615
2017-01-01,4.435925520262862
2017-02-01,5.681191395477092
2017-03-01,5.161998901702369
2017-04-01,5.349344978165949
2017-05-01,4.04749055585536
2017-06-01,3.1982942430703654
2017-07-01,3.090037293553549
2017-08-01,3.8585209003215493
2017-09-01,4.226859283039053
2017-10-01,4.3920728441349866
2017-11-01,5.152979066022545
2017-12-01,4.303931987247611
2018-01-01,3.775563712637653
2018-02-01,4.018789144050117
2018-03-01,4.073107049608371
2018-04-01,3.782383419689128
2018-05-01,5.394190871369275
2018-06-01,5.475206611570238
2018-07-01,5.581395348837215
2018-08-01,4.9535603715170184
2018-09-01,4.517453798767956
2018-10-01,4.976911236531545
2018-11-01,3.2669729453802976
2018-12-01,2.3942944472745697
2019-01-01,0.6063668519454168
2019-02-01,-0.05017561465129328
2019-03-01,0.7526342197691882
2019-04-01,0.8986520219670391
2019-05-01,-0.7381889763779514
2019-06-01,-1.9098922624877446
2019-07-01,-1.7621145374449476
2019-08-01,-2.064896755162249
2019-09-01,-2.5540275049115824
2019-10-01,-2.9325513196480912
2019-11-01,-1.6312407315867583
2019-12-01,-0.995024875621886
2020-01-01,0.10045203415369741
2020-02-01,-1.2550200803212896
2020-03-01,-3.834661354581681
2020-04-01,-8.213755566551207
2020-05-01,-6.494794248884483
2020-06-01,-4.543185222166757
2020-07-01,-3.8365719980069657
2020-08-01,-2.459839357429705
2020-09-01,-1.4616935483870996
2020-10-01,-1.0574018126888185
2020-11-01,-0.35175879396984744
2020-12-01,0.7537688442211143
2021-01-01,2.759658805820364
2021-02-01,7.066598881545505
2021-03-01,11.341273951320563
2021-04-01,17.466307277628033
2021-05-01,19.24708377518558
2021-06-01,19.717573221757334
2021-07-01,20.129533678756474
2021-08-01,20.131240349974266
2021-09-01,20.551406649616368
2021-10-01,22.37404580152671
2021-11-01,22.686333837619756
2021-12-01,20.36807980049875
2022-01-01,20.338378906249986
2022-02-01,19.97150997150998
2022-03-01,20.936744186046518
2022-04-01,21.757687012391003
2022-05-01,21.49888839484213
2022-06-01,22.433813892529475
2022-07-01,17.43541082596507
2022-08-01,15.47929653192812
2022-09-01,13.67119544463209
2022-10-01,10.228515584388575
2022-11-01,8.16730856971395
2022-12-01,6.861331410718585
2023-01-01,5.588895245746639
2023-02-01,2.378294941819048
2023-03-01,-1.1353234825817071
2023-04-01,-3.166861407410193
2023-05-01,-7.165939008457423
2023-06-01,-9.416915550702754
2023-07-01,-6.772222099796521
2023-08-01,-4.402217061280811
2023-09-01,-3.346049615898583
2023-10-01,-3.723293883294776
2023-11-01,-3.9143933089372474
2023-12-01,-3.114033897253543
2024-01-01,-3.428160798072444
2024-02-01,-1.447023029431438
2024-03-01,-0.7651850526332216
2024-04-01,0.027247107914107893
2024-05-01,0.6476918831552769
2024-06-01,0.8091073820215788
2024-07-01,1.3733330706955371
2024-08-01,-0.8731760322881144
2024-09-01,-2.41142530529016
2024-10-01,-0.7954794821154243
2024-11-01,0.21751510741292446
